date,metric,value,unit,source,fetched_at,raw_ref
2020-01-02,DemaSIN,181754934.08,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-02,PorcApor,1.12485,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-02,PorcVoluUtilDiar,0.65846,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-02,PrecBolsNaci,254.3980833333333,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-02,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-02,VoluUtilDiarEner,11128500500,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-03,AporEner,91956000,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-03,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-03,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-03,DemaSIN,192032421.25,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-03,PorcApor,0.9252,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-03,PorcVoluUtilDiar,0.65589,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-03,PrecBolsNaci,232.10025666666664,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-03,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-03,VoluUtilDiarEner,11085096800,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-04,AporEner,80850900,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-04,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-04,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-04,DemaSIN,188232611.46,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-04,PorcApor,0.81347,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-04,PorcVoluUtilDiar,0.6526,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-04,PrecBolsNaci,211.94645666666665,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-04,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-04,VoluUtilDiarEner,11029565400,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-05,AporEner,71334200,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-05,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-05,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-05,DemaSIN,173195844.11,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-05,PorcApor,0.71772,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-05,PorcVoluUtilDiar,0.64998,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-05,PrecBolsNaci,227.64241833333335,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-05,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-05,VoluUtilDiarEner,10985194800,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-06,AporEner,69173700,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-06,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-06,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-06,DemaSIN,174463788.69,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-06,PorcApor,0.69598,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-06,PorcVoluUtilDiar,0.6471,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-06,PrecBolsNaci,208.6019133333334,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-06,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-06,VoluUtilDiarEner,10936518600,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-07,AporEner,62817500,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-07,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-07,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-07,DemaSIN,195751211.75,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-07,PorcApor,0.63203,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-07,PorcVoluUtilDiar,0.6429,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-07,PrecBolsNaci,260.99168999999995,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-07,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-07,VoluUtilDiarEner,10865509100,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-08,AporEner,62052500,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-08,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-08,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-08,DemaSIN,200798718.57,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-08,PorcApor,0.62433,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-08,PorcVoluUtilDiar,0.63867,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-08,PrecBolsNaci,264.2665316666667,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-08,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-08,VoluUtilDiarEner,10794117600,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-09,AporEner,58060600,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-09,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-09,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-09,DemaSIN,200626186.29,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-09,PorcApor,0.58417,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-09,PorcVoluUtilDiar,0.63392,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-09,PrecBolsNaci,293.57192666666674,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-09,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-09,VoluUtilDiarEner,10713759400,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-10,AporEner,57525300,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-10,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-10,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-10,DemaSIN,201052946.99,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-10,PorcApor,0.57878,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-10,PorcVoluUtilDiar,0.62883,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-10,PrecBolsNaci,307.4932933333334,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-10,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-10,VoluUtilDiarEner,10627709400,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-11,AporEner,57948000,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-11,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-11,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-11,DemaSIN,193696119.5,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-11,PorcApor,0.58304,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-11,PorcVoluUtilDiar,0.62412,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-11,PrecBolsNaci,292.21528500000005,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-11,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-11,VoluUtilDiarEner,10548177800,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-12,AporEner,58463200,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-12,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-12,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-12,DemaSIN,178483315.58,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-12,PorcApor,0.58822,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-12,PorcVoluUtilDiar,0.62012,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-12,PrecBolsNaci,309.29155999999995,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-12,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-12,VoluUtilDiarEner,10480575500,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-13,AporEner,54337400,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-13,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-13,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-13,DemaSIN,202296771.45,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-13,PorcApor,0.54671,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-13,PorcVoluUtilDiar,0.61508,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-13,PrecBolsNaci,356.51337999999987,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-13,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-13,VoluUtilDiarEner,10395453400,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-14,AporEner,54031500,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-14,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-14,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-14,DemaSIN,205745862.26,kWh,xm:servapibi,2026-09-22T19:10:53Z,xm/2020/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2020-01-01:2020-01-31
2020-01-14,PorcApor,0.54363,fraction,xm:servapibi,2026-09-22T19:10:52Z,xm/2020/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2020-01-01:2020-01-31
2020-01-14,PorcVoluUtilDiar,0.61025,fraction,xm:servapibi,2026-09-22T19:10:45Z,xm/2020/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2020-01-01:2020-01-31
2020-01-14,PrecBolsNaci,321.3293616666667,COP/kWh,xm:servapibi,2026-09-22T19:10:56Z,xm/2020/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2020-01-01:2020-01-31
2020-01-14,PrecEscaAct,627.21279,COP/kWh,xm:servapibi,2026-09-22T19:10:54Z,xm/2020/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2020-01-01:2020-01-31
2020-01-14,VoluUtilDiarEner,10313712700,kWh,xm:servapibi,2026-09-22T19:10:46Z,xm/2020/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2020-01-01:2020-01-31
2020-01-15,AporEner,53971200,kWh,xm:servapibi,2026-09-22T19:10:49Z,xm/2020/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2020-01-01:2020-01-31
2020-01-15,AporEnerMediHist,99390000,kWh,xm:servapibi,2026-09-22T19:10:50Z,xm/2020/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2020-01-01:2020-01-31
2020-01-15,CapaUtilDiarEner,16900891992,kWh,xm:servapibi,2026-09-22T19:10:48Z,xm/2020/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2020-01-01:2020-01-31
