date,metric,value,unit,source,fetched_at,raw_ref
2018-01-03,VoluUtilDiarEner,11144394400,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-04,AporEner,142374700,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-04,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-04,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-04,DemaSIN,178113406.47,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-04,PorcApor,1.37733,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-04,PorcVoluUtilDiar,0.64879,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-04,PrecBolsNaci,144.2658483333334,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-04,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-04,VoluUtilDiarEner,11146180700,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-05,AporEner,148188600,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-05,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-05,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-05,DemaSIN,180863676.26,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-05,PorcApor,1.43357,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-05,PorcVoluUtilDiar,0.64889,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-05,PrecBolsNaci,136.4015033333333,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-05,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-05,VoluUtilDiarEner,11147887700,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-06,AporEner,118149000,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-06,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-06,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-06,DemaSIN,173082407.05,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-06,PorcApor,1.14297,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-06,PorcVoluUtilDiar,0.64812,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-06,PrecBolsNaci,136.32859666666673,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-06,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-06,VoluUtilDiarEner,11134728700,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-07,AporEner,104971100,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-07,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-07,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-07,DemaSIN,158041957.03,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-07,PorcApor,1.01549,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-07,PorcVoluUtilDiar,0.64718,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-07,PrecBolsNaci,133.05167666666668,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-07,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-07,VoluUtilDiarEner,11118543800,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-08,AporEner,92414800,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-08,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-08,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-08,DemaSIN,161586254.95,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-08,PorcApor,0.89402,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-08,PorcVoluUtilDiar,0.64534,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-08,PrecBolsNaci,132.0627966666667,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-08,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-08,VoluUtilDiarEner,11086978300,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-09,AporEner,140787400,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-09,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-09,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-09,DemaSIN,181733238.74,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-09,PorcApor,1.36198,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-09,PorcVoluUtilDiar,0.64537,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-09,PrecBolsNaci,134.23148833333332,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-09,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-09,VoluUtilDiarEner,11087451900,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-10,AporEner,154571600,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-10,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-10,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-10,DemaSIN,183708309.78,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-10,PorcApor,1.49532,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-10,PorcVoluUtilDiar,0.64595,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-10,PrecBolsNaci,134.31906666666663,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-10,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-10,VoluUtilDiarEner,11097500400,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-11,AporEner,137369700,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-11,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-11,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-11,DemaSIN,188315713.26,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-11,PorcApor,1.32891,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-11,PorcVoluUtilDiar,0.64491,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-11,PrecBolsNaci,134.68236999999993,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-11,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-11,VoluUtilDiarEner,11079501400,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-12,AporEner,157083500,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-12,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-12,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-12,DemaSIN,188678035.28,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-12,PorcApor,1.51962,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-12,PorcVoluUtilDiar,0.64534,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-12,PrecBolsNaci,133.43789666666672,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-12,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-12,VoluUtilDiarEner,11086928100,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-13,AporEner,111845900,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-13,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-13,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-13,DemaSIN,178845517.23,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-13,PorcApor,1.082,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-13,PorcVoluUtilDiar,0.64188,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-13,PrecBolsNaci,131.55560999999994,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-13,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-13,VoluUtilDiarEner,11027463600,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-14,AporEner,113172000,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-14,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-14,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-14,DemaSIN,163656338.8,kWh,xm:servapibi,2026-09-22T19:04:56Z,xm/2018/01/DemaSIN_Sistema.ndjson.gz#DemaSIN:Sistema:2018-01-01:2018-01-31
2018-01-14,PorcApor,1.09482,fraction,xm:servapibi,2026-09-22T19:04:55Z,xm/2018/01/PorcApor_Sistema.ndjson.gz#PorcApor:Sistema:2018-01-01:2018-01-31
2018-01-14,PorcVoluUtilDiar,0.64121,fraction,xm:servapibi,2026-09-22T19:04:48Z,xm/2018/01/PorcVoluUtilDiar_Sistema.ndjson.gz#PorcVoluUtilDiar:Sistema:2018-01-01:2018-01-31
2018-01-14,PrecBolsNaci,129.27953666666662,COP/kWh,xm:servapibi,2026-09-22T19:04:59Z,xm/2018/01/PrecBolsNaci_Sistema.ndjson.gz#PrecBolsNaci:Sistema:2018-01-01:2018-01-31
2018-01-14,PrecEscaAct,563.55605,COP/kWh,xm:servapibi,2026-09-22T19:04:57Z,xm/2018/01/PrecEscaAct_Sistema.ndjson.gz#PrecEscaAct:Sistema:2018-01-01:2018-01-31
2018-01-14,VoluUtilDiarEner,11016011400,kWh,xm:servapibi,2026-09-22T19:04:49Z,xm/2018/01/VoluUtilDiarEner_Sistema.ndjson.gz#VoluUtilDiarEner:Sistema:2018-01-01:2018-01-31
2018-01-15,AporEner,120374200,kWh,xm:servapibi,2026-09-22T19:04:52Z,xm/2018/01/AporEner_Sistema.ndjson.gz#AporEner:Sistema:2018-01-01:2018-01-31
2018-01-15,AporEnerMediHist,103370000,kWh,xm:servapibi,2026-09-22T19:04:53Z,xm/2018/01/AporEnerMediHist_Sistema.ndjson.gz#AporEnerMediHist:Sistema:2018-01-01:2018-01-31
2018-01-15,CapaUtilDiarEner,17179992502,kWh,xm:servapibi,2026-09-22T19:04:51Z,xm/2018/01/CapaUtilDiarEner_Sistema.ndjson.gz#CapaUtilDiarEner:Sistema:2018-01-01:2018-01-31
