date,metric,value,unit,source,fetched_at,raw_ref
2017-01-03,PrecBolsNaci,81.18128333333335,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-03,VoluUtilDiarEner,12443763000,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-04,AporEner,99264800,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-04,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-04,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-04,DemaSIN,177216280.91,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-04,PorcApor,0.98919,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-04,PorcVoluUtilDiar,0.72969,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-04,PrecBolsNaci,92.85422,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-04,VoluUtilDiarEner,12435892400,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-05,AporEner,122459500,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-05,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-05,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-05,DemaSIN,177468401.18,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-05,PorcApor,1.22032,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-05,PorcVoluUtilDiar,0.72734,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-05,PrecBolsNaci,103.48402666666665,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-05,VoluUtilDiarEner,12395946100,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-06,AporEner,110019300,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-06,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-06,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-06,DemaSIN,178746128.44,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-06,PorcApor,1.09636,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-06,PorcVoluUtilDiar,0.72412,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-06,PrecBolsNaci,127.89397166666667,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-06,VoluUtilDiarEner,12340973200,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-07,AporEner,116773800,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-07,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-07,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-07,DemaSIN,171611350.43,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-07,PorcApor,1.16367,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-07,PorcVoluUtilDiar,0.72169,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-07,PrecBolsNaci,121.87264666666663,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-07,VoluUtilDiarEner,12299540800,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-08,AporEner,183269000,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-08,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-08,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-08,DemaSIN,154409192.39,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-08,PorcApor,1.8263,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-08,PorcVoluUtilDiar,0.72339,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-08,PrecBolsNaci,116.34423333333329,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-08,VoluUtilDiarEner,12328582400,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-09,AporEner,162421800,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-09,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-09,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-09,DemaSIN,154437184.49,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-09,PorcApor,1.61855,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-09,PorcVoluUtilDiar,0.7243,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-09,PrecBolsNaci,122.17519999999998,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-09,VoluUtilDiarEner,12344079600,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-10,AporEner,149167100,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-10,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-10,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-10,DemaSIN,176844077.59,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-10,PorcApor,1.48647,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-10,PorcVoluUtilDiar,0.72342,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-10,PrecBolsNaci,131.84109499999997,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-10,VoluUtilDiarEner,12329099200,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-11,AporEner,145275600,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-11,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-11,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-11,DemaSIN,180220035.33,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-11,PorcApor,1.44769,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-11,PorcVoluUtilDiar,0.72275,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-11,PrecBolsNaci,118.11043,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-11,VoluUtilDiarEner,12317741900,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-12,AporEner,135559900,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-12,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-12,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-12,DemaSIN,181888938.04,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-12,PorcApor,1.35087,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-12,PorcVoluUtilDiar,0.72141,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-12,PrecBolsNaci,126.33756000000005,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-12,VoluUtilDiarEner,12294819400,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-13,AporEner,144937400,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-13,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-13,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-13,DemaSIN,182368547.46,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-13,PorcApor,1.44432,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-13,PorcVoluUtilDiar,0.71999,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-13,PrecBolsNaci,117.44078999999998,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-13,VoluUtilDiarEner,12270612200,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-14,AporEner,130270300,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-14,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-14,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-14,DemaSIN,172553254.45,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-14,PorcApor,1.29816,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-14,PorcVoluUtilDiar,0.71843,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-14,PrecBolsNaci,69.69413500000003,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-14,VoluUtilDiarEner,12244126300,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-15,AporEner,116190000,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-15,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-15,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-15,DemaSIN,154493265.44,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-15,PorcApor,1.15785,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
2017-01-15,PorcVoluUtilDiar,0.71703,fraction,xm:servapibi,2026-09-22T19:39:55Z,xm/2017/01/PorcVoluUtilDiar_Sistema.2017-01-01.ndjson#PorcVoluUtilDiar:Sistema:2017-01-01:2017-01-31
2017-01-15,PrecBolsNaci,84.86503333333339,COP/kWh,xm:servapibi,2026-09-22T19:40:05Z,xm/2017/01/PrecBolsNaci_Sistema.2017-01-01.ndjson#PrecBolsNaci:Sistema:2017-01-01:2017-01-31
2017-01-15,VoluUtilDiarEner,12220175100,kWh,xm:servapibi,2026-09-22T19:39:56Z,xm/2017/01/VoluUtilDiarEner_Sistema.2017-01-01.ndjson#VoluUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-16,AporEner,115480400,kWh,xm:servapibi,2026-09-22T19:39:59Z,xm/2017/01/AporEner_Sistema.2017-01-01.ndjson#AporEner:Sistema:2017-01-01:2017-01-31
2017-01-16,AporEnerMediHist,100350000,kWh,xm:servapibi,2026-09-22T19:40:00Z,xm/2017/01/AporEnerMediHist_Sistema.2017-01-01.ndjson#AporEnerMediHist:Sistema:2017-01-01:2017-01-31
2017-01-16,CapaUtilDiarEner,17042783231,kWh,xm:servapibi,2026-09-22T19:39:58Z,xm/2017/01/CapaUtilDiarEner_Sistema.2017-01-01.ndjson#CapaUtilDiarEner:Sistema:2017-01-01:2017-01-31
2017-01-16,DemaSIN,179771409.58,kWh,xm:servapibi,2026-09-22T19:40:03Z,xm/2017/01/DemaSIN_Sistema.2017-01-01.ndjson#DemaSIN:Sistema:2017-01-01:2017-01-31
2017-01-16,PorcApor,1.15078,fraction,xm:servapibi,2026-09-22T19:40:01Z,xm/2017/01/PorcApor_Sistema.2017-01-01.ndjson#PorcApor:Sistema:2017-01-01:2017-01-31
