date,concepto,dia_kwh,pct_dia,mes_kwh,pct_mes,anio_kwh,pct_anio,ultimos365_kwh,tipo_dia,tipo_dia_anio_anterior,source,fetched_at,raw_ref
2023-01-01,demanda_distribucion,58644503.522,-8.999,58644503.522,0,58644503.522,0,26057356070.759,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,exportacion_colombia,0,0,0,0,0,0,181923505.89,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,exportacion_peru,0,0,0,0,0,0,22239259.069,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_hidraulica,35833004.736,-5.976,35833004.736,0,35833004.736,0,24392124944.319,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_motores_bunker,6704404.83,-4.085,6704404.83,0,6704404.83,0,1299219967.431,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_otros_tipos,243691.233,20.27,243691.233,0,243691.233,0,321078075.638,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_turbinas_diesel,4482785.084,-31.498,4482785.084,0,4482785.084,0,300354768.626,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_turbinas_gas,1481352.376,-6.194,1481352.376,0,1481352.376,0,544867195.74,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,generacion_vapor_bunker,7168958.194,4.018,7168958.194,0,7168958.194,0,1356544056.961,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,importacion_colombia,8742153.141,-10.204,8742153.141,0,8742153.141,0,498962092.276,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,importacion_peru,0,0,0,0,0,0,664.298,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,total_exportacion,0,0,0,-100,0,-100,204162764.959,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,total_generacion,55914196.453,-7.302,55914196.453,-97.559,55914196.453,-99.802,28214189008.715,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
2023-01-01,total_importacion,8742153.141,-10.204,8742153.141,-95.15,8742153.141,-98.217,498962756.574,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:17:02Z,cenace_smec/2023/01/ResultadoInforme1.ndjson.gz#informe1:2023-01-01
