date,concepto,dia_kwh,pct_dia,mes_kwh,pct_mes,anio_kwh,pct_anio,ultimos365_kwh,tipo_dia,tipo_dia_anio_anterior,source,fetched_at,raw_ref
2025-01-01,demanda_distribucion,62736609.079,-3.413,62736609.079,0,62736609.079,0,27999248429.053,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,exportacion_colombia,40468.2,145.074,40468.2,0,40468.2,0,64719924.095,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,exportacion_peru,0,0,0,0,0,0,0,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_hidraulica,53657687.095,4.527,53657687.095,0,53657687.095,0,22931711876.857,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_motores_bunker,5995772.76,-20.664,5995772.76,0,5995772.76,0,2494757889.337,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_otros_tipos,140986.05,22.909,140986.05,0,140986.05,0,511590327.659,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_turbinas_diesel,1753870.538,-34.965,1753870.538,0,1753870.538,0,1083663803.749,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_turbinas_gas,975667.767,-32.361,975667.767,0,975667.767,0,594897050.558,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,generacion_vapor_bunker,5809412.223,-20.681,5809412.223,0,5809412.223,0,1980750687.019,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,importacion_colombia,2072094.861,-42.25,2072094.861,0,2072094.861,0,1275046267.173,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,importacion_peru,0,0,0,0,0,0,2029218.3,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,total_exportacion,40468.2,145.074,40468.2,-75.056,40468.2,-99.938,64719924.095,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,total_generacion,68333396.433,-3.031,68333396.433,-96.914,68333396.433,-99.77,29597371635.179,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,total_importacion,2072094.861,-42.25,2072094.861,-99.184,2072094.861,-99.838,1277075485.473,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
2025-01-01,total_perdidas_transporte,1491655.205,5.392,1491655.205,-103.174,1491655.205,-100.777,-195869449.492,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:31:25Z,cenace_smec/2025/01/ResultadoInforme1.2025-01-01.ndjson#informe1:2025-01-01
