date,concepto,dia_kwh,pct_dia,mes_kwh,pct_mes,anio_kwh,pct_anio,ultimos365_kwh,tipo_dia,tipo_dia_anio_anterior,source,fetched_at,raw_ref
2021-01-01,demanda_distribucion,51264896.385,-14.99,51264896.385,0,51264896.385,0,22706049737.796,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,exportacion_colombia,83854.639,-13.487,83854.639,0,83854.639,0,1310208385.444,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,exportacion_peru,0,0,0,0,0,0,37842342.935,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_hidraulica,54414096.82,-15.111,54414096.82,0,54414096.82,0,24041613049.339,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_motores_bunker,321472.876,8.57,321472.876,0,321472.876,0,452172965.172,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_otros_tipos,442407.594,-6.088,442407.594,0,442407.594,0,400334317.989,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_turbinas_diesel,111021.195,-54.557,111021.195,0,111021.195,0,153141431.458,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_turbinas_gas,2056713.988,5.967,2056713.988,0,2056713.988,0,682431739.171,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,generacion_vapor_bunker,1135887.907,0.08,1135887.907,0,1135887.907,0,985616085.948,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,importacion_colombia,52981.022,-14.899,52981.022,0,52981.022,0,260595848.072,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,importacion_peru,0,0,0,0,0,0,0,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,total_exportacion,83854.639,-13.487,83854.639,-98.91,83854.639,-99.994,1348050728.379,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,total_generacion,58481600.38,-14.234,58481600.38,-97.331,58481600.38,-99.781,26715309589.077,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,total_importacion,52981.022,-14.899,52981.022,-99.847,52981.022,-99.98,260595848.072,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-01,total_perdidas_transporte,6421949.908,-9.31,6421949.908,-96.523,6421949.908,-99.693,2069297687.813,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T02:02:41Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-01
2021-01-02,demanda_distribucion,56253330.532,9.731,107518226.917,109.731,107518226.917,109.731,22698120066.622,Festivo,Laboral,smec:ResultadoInforme1,2026-09-22T02:02:42Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-02
2021-01-02,exportacion_colombia,83255.593,-0.714,167110.232,99.286,167110.232,99.286,1305341055.513,Festivo,Laboral,smec:ResultadoInforme1,2026-09-22T02:02:42Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-02
2021-01-02,exportacion_peru,0,0,0,0,0,0,37842342.935,Festivo,Laboral,smec:ResultadoInforme1,2026-09-22T02:02:42Z,cenace_smec/2021/01/ResultadoInforme1.ndjson.gz#informe1:2021-01-02
