date,concepto,dia_kwh,pct_dia,mes_kwh,pct_mes,anio_kwh,pct_anio,ultimos365_kwh,tipo_dia,tipo_dia_anio_anterior,source,fetched_at,raw_ref
2019-01-01,demanda_distribucion,52248190.241,-8.621,52248190.241,0,52248190.241,0,22336922129.571,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,exportacion_colombia,2772776.267,-12.241,2772776.267,0,2772776.267,0,254774904.328,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,exportacion_peru,0,0,0,0,0,0,18079634.125,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_hidraulica,48374567.94,-9.5,48374567.94,0,48374567.94,0,20762342101.573,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_motores_bunker,3276816.723,-1.179,3276816.723,0,3276816.723,0,1509493492.562,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_otros_tipos,627520.353,-0.935,627520.353,0,627520.353,0,152411466.464,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_turbinas_diesel,179744.129,9.123,179744.129,0,179744.129,0,240512148.538,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_turbinas_gas,1970069.849,1.081,1970069.849,0,1970069.849,0,876483256.61,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_turbinas_nafta,0,0,0,0,0,0,0,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,generacion_vapor_bunker,5627625.537,-0.153,5627625.537,0,5627625.537,0,2179018854.062,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,importacion_colombia,6875.055,100,6875.055,0,6875.055,0,127156783.742,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,importacion_peru,0,0,0,0,0,0,61.332,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,total_exportacion,2772776.267,-12.241,2772776.267,-91.885,2772776.267,-98.985,272854538.453,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,total_generacion,60056344.531,-7.821,60056344.531,-97.228,60056344.531,-99.766,25720261319.809,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,total_importacion,6875.055,0,6875.055,-99.671,6875.055,-99.995,127156845.074,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-01,total_perdidas_transporte,1137916.002,31.464,1137916.002,-98.916,1137916.002,-99.928,1575736537.833,Festivo,Festivo,smec:ResultadoInforme1,2026-09-22T01:48:18Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-01.ndjson#informe1:2019-01-01
2019-01-02,demanda_distribucion,63206022.735,20.973,115454212.976,120.973,115454212.976,120.973,22343343959.601,Laboral,Laboral,smec:ResultadoInforme1,2026-09-22T01:48:20Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-02.ndjson#informe1:2019-01-02
2019-01-02,exportacion_colombia,90606.177,-96.732,2863382.444,3.268,2863382.444,3.268,253306439.833,Laboral,Laboral,smec:ResultadoInforme1,2026-09-22T01:48:20Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-02.ndjson#informe1:2019-01-02
2019-01-02,exportacion_peru,0,0,0,0,0,0,18079634.125,Laboral,Laboral,smec:ResultadoInforme1,2026-09-22T01:48:20Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-02.ndjson#informe1:2019-01-02
2019-01-02,generacion_hidraulica,55849733.787,15.453,104224301.727,115.453,104224301.727,115.453,20762554547.609,Laboral,Laboral,smec:ResultadoInforme1,2026-09-22T01:48:20Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-02.ndjson#informe1:2019-01-02
2019-01-02,generacion_motores_bunker,3389987.831,3.454,6666804.554,103.454,6666804.554,103.454,1511070064.092,Laboral,Laboral,smec:ResultadoInforme1,2026-09-22T01:48:20Z,cenace_smec/2019/01/ResultadoInforme1.2019-01-02.ndjson#informe1:2019-01-02
