issued,site,river_id,member,lead_days,q_m3s,store_key,etag,fetched_at
2025-01-02,minas_san_francisco,670027091,high_res,10,316.935,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,2,132.933,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,3,174.715,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,4,217.962,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,5,255.287,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,6,246.354,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,7,213.964,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,8,235.313,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-02,minas_san_francisco,670027091,high_res,9,281.315,s3://geoglows-v2-forecasts/2025010200.zarr,d9cf5f15679b9b3ba984cdd40ed355d4-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,1,180.397,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,10,385.409,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,2,193.374,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,3,211.815,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,4,225.277,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,5,229.255,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,6,251.624,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,7,269.947,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,8,297.511,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,agoyan,621014469,high_res,9,355.22,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,1,613.16,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,10,932.629,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,2,621.348,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,3,630.583,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,4,707.853,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,5,664.194,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,6,703.159,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,7,863.747,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,8,989.942,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,manduriacu,670078161,high_res,9,876.768,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,1,125.288,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,10,180.26,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,2,161.197,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,3,202.616,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,4,225.039,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,5,230.764,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,6,230.361,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,7,254.912,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,8,261.442,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-03,minas_san_francisco,670027091,high_res,9,231.561,s3://geoglows-v2-forecasts/2025010300.zarr,532e35db2e56c34c9967b06ffcc1a360-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,1,181.059,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,10,294.308,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,2,188.249,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,3,202.523,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,4,200.951,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,5,226,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,6,244.55,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,7,269.147,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,8,304.663,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,agoyan,621014469,high_res,9,317.874,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,1,614.748,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,10,635.895,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,2,595.46,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,3,579.765,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,4,618.951,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,5,749.463,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,6,900.349,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,7,1046.735,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,8,830.618,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,manduriacu,670078161,high_res,9,684.104,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,1,149.956,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,10,131.629,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,2,179.93,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,3,193.424,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,4,168.566,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,5,165.573,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,6,244.555,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,7,352.172,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,8,333.338,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-04,minas_san_francisco,670027091,high_res,9,206.596,s3://geoglows-v2-forecasts/2025010400.zarr,a3fe2b478816a4d5495f2554b177e63b-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,1,183.734,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,10,225.14,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,2,190.311,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,3,196.415,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,4,196.947,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,5,231.184,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,6,268.941,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,7,321.43,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,8,334.758,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,agoyan,621014469,high_res,9,304.911,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,1,555.908,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,10,641.906,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,2,548.168,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,3,525.897,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,4,634.529,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,5,775.228,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,6,887.614,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,7,745.767,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,8,686.555,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,manduriacu,670078161,high_res,9,684.001,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,1,151.768,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,10,89.82,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,2,152.147,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,3,159.637,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,4,147.842,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,5,176.139,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,6,259.683,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
2025-01-05,minas_san_francisco,670027091,high_res,7,271.327,s3://geoglows-v2-forecasts/2025010500.zarr,4ad7e8cc3d4c6adc9dda362dc4b7f685-2,2026-09-25T06:31:50Z
