issued,site,river_id,member,lead_days,q_m3s,store_key,etag,fetched_at
2026-01-03,minas_san_francisco,670027091,high_res,8,194.74,s3://geoglows-v2-forecasts/2026010300.zarr,4f808d8943a4cf476d57048ae5756050,2026-09-25T06:35:01Z
2026-01-03,minas_san_francisco,670027091,high_res,9,249.312,s3://geoglows-v2-forecasts/2026010300.zarr,4f808d8943a4cf476d57048ae5756050,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,1,115.129,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,10,257.64,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,2,118.122,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,3,130.864,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,4,160.462,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,5,180.867,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,6,214.709,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,7,232.001,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,8,225.822,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,agoyan,621014469,high_res,9,222.483,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,1,286.788,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,10,831.918,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,2,393.348,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,3,492.399,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,4,880.246,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,5,985.52,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,6,854.642,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,7,845.208,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,8,759.585,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,manduriacu,670078161,high_res,9,628.501,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,1,57.669,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,10,263.81,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,2,114.835,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,3,111.848,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,4,95.77,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,5,90.79,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,6,135.763,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,7,180.269,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,8,198.329,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-04,minas_san_francisco,670027091,high_res,9,247.009,s3://geoglows-v2-forecasts/2026010400.zarr,2e99631ec947076ac6a3d760ffab80ab,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,1,106.404,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,10,342.974,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,2,143.96,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,3,209.025,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,4,304.294,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,5,213.024,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,6,242.398,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,7,252.302,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,8,245.581,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,agoyan,621014469,high_res,9,276.419,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,1,269.611,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,10,790.012,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,2,643.565,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,3,1154.251,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,4,1063.818,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,5,1076.519,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,6,1413.958,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,7,1062.28,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,8,946.946,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,manduriacu,670078161,high_res,9,768.533,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,1,45.359,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,10,290.956,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,2,109.667,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,3,71.922,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,4,76.215,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,5,116.992,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,6,201.473,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,7,205.055,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,8,259.997,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-05,minas_san_francisco,670027091,high_res,9,260.409,s3://geoglows-v2-forecasts/2026010500.zarr,1055a7c84063d204b6575e261303be9b,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,1,109.972,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,10,254.579,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,2,134.004,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,3,173.112,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,4,179.117,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
2026-01-06,agoyan,621014469,high_res,5,215.725,s3://geoglows-v2-forecasts/2026010600.zarr,f1a419abe5cabd9b0e57d3248bebcfa9,2026-09-25T06:35:01Z
