date,link,export_kwh,import_kwh,export_hours,import_hours,source,fetched_at,raw_ref
2026-01-11,ECUADOR 230,6847901.200000001,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-12,ECUADOR 230,5197551.76,2883.38,21,3,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-13,ECUADOR 230,7045320.8100000005,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-14,ECUADOR 230,6765761.38,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-15,ECUADOR 230,2226469.33,78.63,23,1,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-16,ECUADOR 230,3952620.1100000003,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-17,ECUADOR 230,4526491.77,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-18,ECUADOR 230,4124509.93,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-19,ECUADOR 230,6124780.3,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-20,ECUADOR 230,3639649.3200000003,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-21,ECUADOR 230,5425481.740000001,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-22,ECUADOR 230,5377832.720000001,0,24,0,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-23,ECUADOR 230,24968.550000000007,2390.06,19,5,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-24,ECUADOR 230,22451.629999999997,735.41,21,3,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-25,ECUADOR 230,32009.07,10717.100000000002,20,4,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-26,ECUADOR 230,19861.090000000004,9630.46,20,4,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-27,ECUADOR 230,27280.120000000003,2120.7599999999998,20,4,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-28,ECUADOR 230,24714.47,735.31,21,3,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-29,ECUADOR 230,28106.800000000003,2002.78,21,3,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-30,ECUADOR 230,14993.29,3512.81,16,8,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-01-31,ECUADOR 230,21851.760000000002,1396.23,21,3,xm:servapibi,2026-09-22T19:28:42Z,xm/2026/01/ExpoEner_Enlace.2026-01-01.ndjson#ExpoEner:Enlace:2026-01-01:2026-01-31 xm/2026/01/ImpoEner_Enlace.2026-01-01.ndjson#ImpoEner:Enlace:2026-01-01:2026-01-31
2026-02-01,ECUADOR 230,20923.57,693.04,22,2,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-02,ECUADOR 230,28400.509999999995,4223.45,19,5,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-03,ECUADOR 230,43095.71000000001,27674.29,13,11,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-04,ECUADOR 230,46247.560000000005,7814.58,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-05,ECUADOR 230,18748.04,18959.219999999998,12,12,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-06,ECUADOR 230,25411.350000000006,10251.86,16,8,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-07,ECUADOR 230,26777.910000000007,6357.639999999999,19,5,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-08,ECUADOR 230,26432.18,8538.900000000001,16,8,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-09,ECUADOR 230,25664.629999999997,11243.36,13,11,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-10,ECUADOR 230,24938.550000000003,17189.93,10,14,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-11,ECUADOR 230,25246.71,11378.78,15,9,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-12,ECUADOR 230,29473.03,7994.95,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-13,ECUADOR 230,22471.59,7535.69,16,8,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-14,ECUADOR 230,28298.649999999994,15874.179999999998,12,12,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-15,ECUADOR 230,23978.31000000001,4899.009999999999,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-16,ECUADOR 230,19752.589999999997,6522.889999999999,18,6,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-17,ECUADOR 230,44010.29,11163.960000000001,15,9,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-18,ECUADOR 230,22477.49,15380.780000000002,13,11,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-19,ECUADOR 230,24270.350000000002,12707.36,13,11,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-20,ECUADOR 230,26762.36,11752.1,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-21,ECUADOR 230,21860.93,1849.49,21,3,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-22,ECUADOR 230,23687.95,7596.49,20,4,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-23,ECUADOR 230,39355.22,15815.8,16,8,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-24,ECUADOR 230,26600.760000000002,7953.92,15,9,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-25,ECUADOR 230,43738.670000000006,9405.84,18,6,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-26,ECUADOR 230,29895.079999999998,6320.36,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-27,ECUADOR 230,19207.49,8956.16,17,7,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-02-28,ECUADOR 230,24728.249999999996,7277.1900000000005,14,10,xm:servapibi,2026-09-22T19:28:57Z,xm/2026/02/ExpoEner_Enlace.2026-02-01.ndjson#ExpoEner:Enlace:2026-02-01:2026-02-28 xm/2026/02/ImpoEner_Enlace.2026-02-01.ndjson#ImpoEner:Enlace:2026-02-01:2026-02-28
2026-03-01,ECUADOR 230,23484.65,12195.329999999998,16,8,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-02,ECUADOR 230,22597.480000000003,7999.969999999999,15,9,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-03,ECUADOR 230,24649.58,4664.15,20,4,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-04,ECUADOR 230,25430.329999999998,11476.36,16,8,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-05,ECUADOR 230,11133.250000000002,8078.329999999999,13,11,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-06,ECUADOR 230,15478.429999999997,5731.66,17,7,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-07,ECUADOR 230,18591.07,3588.36,16,8,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-08,ECUADOR 230,13722.990000000002,366.37,20,4,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-09,ECUADOR 230,21949.069999999996,695.4000000000001,19,5,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-10,ECUADOR 230,22075.520000000004,4577.2,20,4,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-11,ECUADOR 230,23463.039999999997,2400.87,18,6,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-12,ECUADOR 230,29582.789999999997,7368.83,19,5,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-13,ECUADOR 230,21789.65,7112.47,18,6,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-14,ECUADOR 230,16527.079999999998,44497.58,18,6,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-15,ECUADOR 230,16968.59,2437.46,18,6,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-16,ECUADOR 230,17487.61,10880.85,14,10,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-17,ECUADOR 230,40343.93,5245.760000000001,19,5,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-18,ECUADOR 230,90209.40999999999,5783.360000000001,19,5,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-19,ECUADOR 230,85434.69,12607.46,17,7,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-20,ECUADOR 230,51926.450000000004,14143.98,16,8,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-21,ECUADOR 230,69531.87999999999,8889.62,19,5,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
2026-03-22,ECUADOR 230,16588.119999999995,12408.35,12,12,xm:servapibi,2026-09-22T19:29:12Z,xm/2026/03/ExpoEner_Enlace.2026-03-01.ndjson#ExpoEner:Enlace:2026-03-01:2026-03-31 xm/2026/03/ImpoEner_Enlace.2026-03-01.ndjson#ImpoEner:Enlace:2026-03-01:2026-03-31
