date,link,export_kwh,import_kwh,export_hours,import_hours,source,fetched_at,raw_ref
2025-01-13,ECUADOR 138,76538.34999999999,0,9,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-13,ECUADOR 230,5996273.519999999,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-14,ECUADOR 138,88863.84999999999,0,10,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-14,ECUADOR 230,9605150.84,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-15,ECUADOR 138,123920.40999999999,0,12,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-15,ECUADOR 230,9559085.8,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-16,ECUADOR 138,135154.83,0,13,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-16,ECUADOR 230,10079759.950000001,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-17,ECUADOR 138,127809.68,0,13,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-17,ECUADOR 230,10195148.729999997,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-18,ECUADOR 138,80115.22000000002,0,10,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-18,ECUADOR 230,6914332.23,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-19,ECUADOR 138,109739.42000000001,0,11,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-19,ECUADOR 230,7646980.990000002,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-20,ECUADOR 138,116940.11,0,12,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-20,ECUADOR 230,10476873.650000002,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-21,ECUADOR 138,112874.76,0,12,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-21,ECUADOR 230,9257307.06,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-22,ECUADOR 138,114280.57,0,12,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-22,ECUADOR 230,9357661.28,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-23,ECUADOR 138,121775.48999999999,0,12,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-23,ECUADOR 230,9696579.19,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-24,ECUADOR 138,239615.01,0,22,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-24,ECUADOR 230,10086166.61,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-25,ECUADOR 138,71037.72,0,8,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-25,ECUADOR 230,8812416.35,0,23,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-26,ECUADOR 138,2180.93,0,1,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-26,ECUADOR 230,3712184.6799999997,14385.94,18,6,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-27,ECUADOR 138,59279.06,0,6,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-27,ECUADOR 230,4473929.97,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-28,ECUADOR 138,110770.15,0,11,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-28,ECUADOR 230,5612946.100000001,0,24,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-29,ECUADOR 138,144246.15999999997,0,15,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-29,ECUADOR 230,3308833.13,1773.62,21,3,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-30,ECUADOR 138,28813.940000000002,0,8,0,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-30,ECUADOR 230,19971.090000000004,4451.299999999999,15,9,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-01-31,ECUADOR 230,502313.5,6977,18,6,xm:servapibi,2026-09-22T19:25:42Z,xm/2025/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-01-01:2025-01-31 xm/2025/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-01-01:2025-01-31
2025-02-01,ECUADOR 138,51467.78,0,6,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-01,ECUADOR 230,2330910.6699999995,2621.01,22,2,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-02,ECUADOR 138,66726.04000000001,0,6,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-02,ECUADOR 230,3836138.11,9860.56,20,4,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-03,ECUADOR 138,108191.20000000001,0,11,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-03,ECUADOR 230,8782173.6,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-04,ECUADOR 138,113885.24000000002,0,11,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-04,ECUADOR 230,7770981.6499999985,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-05,ECUADOR 138,110867.63000000002,0,11,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-05,ECUADOR 230,8342742.51,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-06,ECUADOR 138,111727.74,0,11,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-06,ECUADOR 230,9739696.26,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-07,ECUADOR 138,129379.58,0,13,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-07,ECUADOR 230,10141817.020000001,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-08,ECUADOR 138,105005.16999999998,0,11,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-08,ECUADOR 230,5838654.97,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-09,ECUADOR 138,45439.14,0,5,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-09,ECUADOR 230,2885518.2600000002,0,24,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-10,ECUADOR 138,3530.32,0,1,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-10,ECUADOR 230,22544.84,6288.33,20,4,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-11,ECUADOR 230,22659.27,2121.58,18,6,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-12,ECUADOR 230,22828.539999999997,10256.429999999998,18,6,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-13,ECUADOR 138,37986.93000000001,0,5,0,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-13,ECUADOR 230,14528.000000000002,619894.8699999999,15,9,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
2025-02-14,ECUADOR 138,0,16520.05,0,3,xm:servapibi,2026-09-22T19:25:56Z,xm/2025/02/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2025-02-01:2025-02-28 xm/2025/02/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2025-02-01:2025-02-28
