date,link,export_kwh,import_kwh,export_hours,import_hours,source,fetched_at,raw_ref
2023-01-01,ECUADOR 230,8816266.830000002,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-02,ECUADOR 230,8121837.780000002,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-03,ECUADOR 230,9543351.340000002,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-04,ECUADOR 230,10554626.069999998,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-05,ECUADOR 230,10233790.69,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-06,ECUADOR 230,10713046.639999999,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-07,ECUADOR 230,10616908.589999998,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-08,ECUADOR 230,10607771.84,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-09,ECUADOR 230,10733985.74,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-10,ECUADOR 230,10310112.17,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-11,ECUADOR 230,7494095.800000001,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-12,ECUADOR 230,7175476.930000001,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-13,ECUADOR 230,9254371.55,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-14,ECUADOR 230,8887522.680000002,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
2023-01-15,ECUADOR 230,7655664.91,0,24,0,xm:servapibi,2026-09-22T19:19:45Z,xm/2023/01/ExpoEner_Enlace.ndjson.gz#ExpoEner:Enlace:2023-01-01:2023-01-31 xm/2023/01/ImpoEner_Enlace.ndjson.gz#ImpoEner:Enlace:2023-01-01:2023-01-31
