date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2014-01-01,paute,-2.6,-78.6,era5,3.6,12,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-02,paute,-2.6,-78.6,era5,4.4,12.3,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-03,paute,-2.6,-78.6,era5,3.3,12,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-04,paute,-2.6,-78.6,era5,4.1,12.3,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-05,paute,-2.6,-78.6,era5,6.1,11.7,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-06,paute,-2.6,-78.6,era5,13.3,11.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-07,paute,-2.6,-78.6,era5,24.6,12.1,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-08,paute,-2.6,-78.6,era5,35,12.2,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-09,paute,-2.6,-78.6,era5,18.9,11.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-10,paute,-2.6,-78.6,era5,14.9,11.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-11,paute,-2.6,-78.6,era5,11.3,11.7,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-12,paute,-2.6,-78.6,era5,5,11.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-13,paute,-2.6,-78.6,era5,1,11.8,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-14,paute,-2.6,-78.6,era5,4.3,11.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-15,paute,-2.6,-78.6,era5,2.1,12.3,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-16,paute,-2.6,-78.6,era5,3.8,11.8,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-17,paute,-2.6,-78.6,era5,2.4,11.8,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-18,paute,-2.6,-78.6,era5,3.9,11.2,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-19,paute,-2.6,-78.6,era5,7.3,12.1,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-20,paute,-2.6,-78.6,era5,12.1,11.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-21,paute,-2.6,-78.6,era5,7.3,12.1,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-22,paute,-2.6,-78.6,era5,19.6,12.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-23,paute,-2.6,-78.6,era5,2.7,12.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-24,paute,-2.6,-78.6,era5,2.8,12.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-25,paute,-2.6,-78.6,era5,7.6,13,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-26,paute,-2.6,-78.6,era5,53.6,13.1,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-27,paute,-2.6,-78.6,era5,19.4,12.6,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-28,paute,-2.6,-78.6,era5,16,12.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-29,paute,-2.6,-78.6,era5,17.2,12.6,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-30,paute,-2.6,-78.6,era5,10.8,12.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-01-31,paute,-2.6,-78.6,era5,2.5,11.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-01,paute,-2.6,-78.6,era5,4.4,12.3,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-02,paute,-2.6,-78.6,era5,8.6,12.5,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-03,paute,-2.6,-78.6,era5,6.4,12.6,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-04,paute,-2.6,-78.6,era5,64,12.9,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-05,paute,-2.6,-78.6,era5,18.6,11.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-06,paute,-2.6,-78.6,era5,20.5,12.4,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-07,paute,-2.6,-78.6,era5,18.6,11.7,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
2014-02-08,paute,-2.6,-78.6,era5,8,11.7,,open_meteo:era5,2026-09-22T08:49:39Z,open_meteo/2014/01/era5.2014-01-01.ndjson#era5:paute:-2.6:-78.6:2014-01-01:2014-12-31
