date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2003-01-01,paute,-2.6,-78.6,era5,0,10.9,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-02,paute,-2.6,-78.6,era5,0.4,11.1,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-03,paute,-2.6,-78.6,era5,1.4,11.5,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-04,paute,-2.6,-78.6,era5,0.9,11.5,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-05,paute,-2.6,-78.6,era5,0.2,11.1,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-06,paute,-2.6,-78.6,era5,1,10.7,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-07,paute,-2.6,-78.6,era5,0.2,11,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-08,paute,-2.6,-78.6,era5,0,11.9,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-09,paute,-2.6,-78.6,era5,0,11.8,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-10,paute,-2.6,-78.6,era5,2,11,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-11,paute,-2.6,-78.6,era5,0.7,11.4,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-12,paute,-2.6,-78.6,era5,1.6,11.5,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-13,paute,-2.6,-78.6,era5,2.7,12.1,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-14,paute,-2.6,-78.6,era5,2.1,12.4,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-15,paute,-2.6,-78.6,era5,15.5,12.3,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-16,paute,-2.6,-78.6,era5,7.6,11.9,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-17,paute,-2.6,-78.6,era5,3,12.1,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-18,paute,-2.6,-78.6,era5,1.7,12.6,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-19,paute,-2.6,-78.6,era5,6.6,12.7,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-20,paute,-2.6,-78.6,era5,6,12,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-21,paute,-2.6,-78.6,era5,9.2,11.6,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-22,paute,-2.6,-78.6,era5,18,11.2,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-23,paute,-2.6,-78.6,era5,9.4,10.8,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-24,paute,-2.6,-78.6,era5,6.7,10.7,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
2003-01-25,paute,-2.6,-78.6,era5,2.2,10.9,,open_meteo:era5,2026-09-22T08:49:26Z,open_meteo/2003/01/era5.2003-01-01.ndjson#era5:paute:-2.6:-78.6:2003-01-01:2003-12-31
