date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
1997-01-01,paute,-2.6,-78.6,era5,18.6,11.4,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-02,paute,-2.6,-78.6,era5,8.3,11.8,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-03,paute,-2.6,-78.6,era5,12.1,11.8,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-04,paute,-2.6,-78.6,era5,8.5,10.9,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-05,paute,-2.6,-78.6,era5,16.1,11.5,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-06,paute,-2.6,-78.6,era5,11.6,12,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-07,paute,-2.6,-78.6,era5,8.9,12,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-08,paute,-2.6,-78.6,era5,1.4,11.9,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-09,paute,-2.6,-78.6,era5,1.6,11.4,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-10,paute,-2.6,-78.6,era5,8.7,11.4,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-11,paute,-2.6,-78.6,era5,14.5,11.6,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-12,paute,-2.6,-78.6,era5,10.5,11.4,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-13,paute,-2.6,-78.6,era5,11.5,11.1,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-14,paute,-2.6,-78.6,era5,12.8,11.1,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-15,paute,-2.6,-78.6,era5,16.6,10.9,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-16,paute,-2.6,-78.6,era5,9.2,10.9,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-17,paute,-2.6,-78.6,era5,9.2,11.4,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
1997-01-18,paute,-2.6,-78.6,era5,15.1,11.6,,open_meteo:era5,2026-09-22T08:49:19Z,open_meteo/1997/01/era5.1997-01-01.ndjson#era5:paute:-2.6:-78.6:1997-01-01:1997-12-31
