date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2000-01-01,paute,-2.6,-78.6,era5,11.6,12,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-02,paute,-2.6,-78.6,era5,9.5,12,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-03,paute,-2.6,-78.6,era5,6.3,11.6,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-04,paute,-2.6,-78.6,era5,7.6,11.8,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-05,paute,-2.6,-78.6,era5,7.8,11.8,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-06,paute,-2.6,-78.6,era5,19.4,10.7,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-07,paute,-2.6,-78.6,era5,14.2,10.6,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-08,paute,-2.6,-78.6,era5,12.3,10.8,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-09,paute,-2.6,-78.6,era5,13.1,10.9,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-10,paute,-2.6,-78.6,era5,21.5,10.6,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-11,paute,-2.6,-78.6,era5,13.3,10.8,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-12,paute,-2.6,-78.6,era5,17.6,11.1,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-13,paute,-2.6,-78.6,era5,4.3,10.9,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-14,paute,-2.6,-78.6,era5,1.3,11.2,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
2000-01-15,paute,-2.6,-78.6,era5,10.8,11.2,,open_meteo:era5,2026-09-22T08:49:23Z,open_meteo/2000/01/era5.2000-01-01.ndjson#era5:paute:-2.6:-78.6:2000-01-01:2000-12-31
