date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2011-01-01,paute,-2.6,-78.6,era5,7.5,12.3,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-02,paute,-2.6,-78.6,era5,22.5,12.6,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-03,paute,-2.6,-78.6,era5,17.3,12.3,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-04,paute,-2.6,-78.6,era5,6.4,11.8,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-05,paute,-2.6,-78.6,era5,15.9,11.6,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-06,paute,-2.6,-78.6,era5,8.4,11.8,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-07,paute,-2.6,-78.6,era5,4.6,11.8,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-08,paute,-2.6,-78.6,era5,5.7,11.6,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-09,paute,-2.6,-78.6,era5,1.6,11.4,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
2011-01-10,paute,-2.6,-78.6,era5,0.2,12,,open_meteo:era5,2026-09-22T08:49:35Z,open_meteo/2011/01/era5.2011-01-01.ndjson#era5:paute:-2.6:-78.6:2011-01-01:2011-12-31
