date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2012-01-16,paute,-2.6,-78.6,era5,5.7,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-17,paute,-2.6,-78.6,era5,5.5,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-18,paute,-2.6,-78.6,era5,12.5,12.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-19,paute,-2.6,-78.6,era5,13.3,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-20,paute,-2.6,-78.6,era5,19.7,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-21,paute,-2.6,-78.6,era5,14.5,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-22,paute,-2.6,-78.6,era5,15.1,11.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-23,paute,-2.6,-78.6,era5,12.1,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-24,paute,-2.6,-78.6,era5,23.1,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-25,paute,-2.6,-78.6,era5,15,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-26,paute,-2.6,-78.6,era5,12.1,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-27,paute,-2.6,-78.6,era5,2.5,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-28,paute,-2.6,-78.6,era5,5.3,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-29,paute,-2.6,-78.6,era5,3.6,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-30,paute,-2.6,-78.6,era5,2.3,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-01-31,paute,-2.6,-78.6,era5,2.6,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-01,paute,-2.6,-78.6,era5,2.6,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-02,paute,-2.6,-78.6,era5,6.1,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-03,paute,-2.6,-78.6,era5,6.9,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-04,paute,-2.6,-78.6,era5,5.6,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-05,paute,-2.6,-78.6,era5,5.6,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-06,paute,-2.6,-78.6,era5,19.5,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-07,paute,-2.6,-78.6,era5,2.2,12.2,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-08,paute,-2.6,-78.6,era5,8.7,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-09,paute,-2.6,-78.6,era5,4.6,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-10,paute,-2.6,-78.6,era5,7.9,12.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-11,paute,-2.6,-78.6,era5,15.8,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-12,paute,-2.6,-78.6,era5,8.5,12.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-13,paute,-2.6,-78.6,era5,16.8,13,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-14,paute,-2.6,-78.6,era5,19.6,12.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-15,paute,-2.6,-78.6,era5,9.4,12.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-16,paute,-2.6,-78.6,era5,10.5,12.2,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-17,paute,-2.6,-78.6,era5,24.5,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-18,paute,-2.6,-78.6,era5,18.9,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-19,paute,-2.6,-78.6,era5,31.6,10.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-20,paute,-2.6,-78.6,era5,6.4,10.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-21,paute,-2.6,-78.6,era5,8.1,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-22,paute,-2.6,-78.6,era5,3.7,11.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-23,paute,-2.6,-78.6,era5,6.3,10.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-24,paute,-2.6,-78.6,era5,2,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-25,paute,-2.6,-78.6,era5,3.3,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-26,paute,-2.6,-78.6,era5,10.5,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-27,paute,-2.6,-78.6,era5,19.9,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-28,paute,-2.6,-78.6,era5,22.4,10.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-02-29,paute,-2.6,-78.6,era5,21.2,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-01,paute,-2.6,-78.6,era5,9.2,11,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-02,paute,-2.6,-78.6,era5,1.4,10.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-03,paute,-2.6,-78.6,era5,1.6,11,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-04,paute,-2.6,-78.6,era5,3.9,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-05,paute,-2.6,-78.6,era5,1.2,12.2,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-06,paute,-2.6,-78.6,era5,6.6,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-07,paute,-2.6,-78.6,era5,1.7,11.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-08,paute,-2.6,-78.6,era5,2.7,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-09,paute,-2.6,-78.6,era5,9.1,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-10,paute,-2.6,-78.6,era5,9,11.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-11,paute,-2.6,-78.6,era5,8.9,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-12,paute,-2.6,-78.6,era5,2.1,11.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-13,paute,-2.6,-78.6,era5,1.4,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-14,paute,-2.6,-78.6,era5,1,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-15,paute,-2.6,-78.6,era5,4,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-16,paute,-2.6,-78.6,era5,6.3,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-17,paute,-2.6,-78.6,era5,6.1,12.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-18,paute,-2.6,-78.6,era5,9.6,12.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-19,paute,-2.6,-78.6,era5,12.9,12.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-20,paute,-2.6,-78.6,era5,7.3,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-21,paute,-2.6,-78.6,era5,10.7,12.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-22,paute,-2.6,-78.6,era5,5.8,12.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-23,paute,-2.6,-78.6,era5,3,13,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-24,paute,-2.6,-78.6,era5,23,12.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-25,paute,-2.6,-78.6,era5,15.5,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-26,paute,-2.6,-78.6,era5,23.5,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-27,paute,-2.6,-78.6,era5,18.2,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-28,paute,-2.6,-78.6,era5,4.4,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-29,paute,-2.6,-78.6,era5,3.6,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-30,paute,-2.6,-78.6,era5,4.9,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-03-31,paute,-2.6,-78.6,era5,7.2,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-01,paute,-2.6,-78.6,era5,7.4,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-02,paute,-2.6,-78.6,era5,2,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-03,paute,-2.6,-78.6,era5,0.4,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-04,paute,-2.6,-78.6,era5,4.2,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-05,paute,-2.6,-78.6,era5,5.7,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-06,paute,-2.6,-78.6,era5,7.2,12.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-07,paute,-2.6,-78.6,era5,4.6,13,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-08,paute,-2.6,-78.6,era5,13.6,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-09,paute,-2.6,-78.6,era5,9,12.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-10,paute,-2.6,-78.6,era5,23.5,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-11,paute,-2.6,-78.6,era5,8.2,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-12,paute,-2.6,-78.6,era5,27,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-13,paute,-2.6,-78.6,era5,12.6,11.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-14,paute,-2.6,-78.6,era5,14,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-15,paute,-2.6,-78.6,era5,12,11.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-16,paute,-2.6,-78.6,era5,11.2,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-17,paute,-2.6,-78.6,era5,9.7,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-18,paute,-2.6,-78.6,era5,8.8,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-19,paute,-2.6,-78.6,era5,7,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-20,paute,-2.6,-78.6,era5,2.3,12.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-21,paute,-2.6,-78.6,era5,3.3,12.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-22,paute,-2.6,-78.6,era5,2.8,11.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-23,paute,-2.6,-78.6,era5,5.2,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-24,paute,-2.6,-78.6,era5,2.3,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-25,paute,-2.6,-78.6,era5,2.9,12.3,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-26,paute,-2.6,-78.6,era5,0.9,12.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-27,paute,-2.6,-78.6,era5,1,12.8,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-28,paute,-2.6,-78.6,era5,1.9,13.5,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-29,paute,-2.6,-78.6,era5,3.5,12.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-04-30,paute,-2.6,-78.6,era5,2.2,12.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-01,paute,-2.6,-78.6,era5,42.5,11.1,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-02,paute,-2.6,-78.6,era5,8.7,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-03,paute,-2.6,-78.6,era5,0.8,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-04,paute,-2.6,-78.6,era5,1.5,12,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-05,paute,-2.6,-78.6,era5,1.7,11.6,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-06,paute,-2.6,-78.6,era5,3.7,11.7,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-07,paute,-2.6,-78.6,era5,1.5,11.4,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
2012-05-08,paute,-2.6,-78.6,era5,2.3,10.9,,open_meteo:era5,2026-09-22T08:49:37Z,open_meteo/2012/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2012-01-01:2012-12-31
