date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2024-01-01,paute,-2.6,-78.6,era5,12.1,13.1,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-02,paute,-2.6,-78.6,era5,6.8,13.2,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-03,paute,-2.6,-78.6,era5,15.7,13.2,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-04,paute,-2.6,-78.6,era5,32.3,13.4,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-05,paute,-2.6,-78.6,era5,5.2,13.4,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-06,paute,-2.6,-78.6,era5,8.3,12.7,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-07,paute,-2.6,-78.6,era5,0.4,12.9,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-08,paute,-2.6,-78.6,era5,1.8,12.8,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-09,paute,-2.6,-78.6,era5,4.5,13.2,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-10,paute,-2.6,-78.6,era5,3.3,14,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-11,paute,-2.6,-78.6,era5,6.9,12.9,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-12,paute,-2.6,-78.6,era5,9.1,13.1,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-13,paute,-2.6,-78.6,era5,5.2,13,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-14,paute,-2.6,-78.6,era5,2.6,12.7,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-15,paute,-2.6,-78.6,era5,1.9,12.2,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-16,paute,-2.6,-78.6,era5,4.9,11.8,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-17,paute,-2.6,-78.6,era5,9,12.9,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-18,paute,-2.6,-78.6,era5,6.1,12.9,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-19,paute,-2.6,-78.6,era5,0.6,12.2,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-20,paute,-2.6,-78.6,era5,8.5,11.9,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-21,paute,-2.6,-78.6,era5,12.1,12,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-22,paute,-2.6,-78.6,era5,2.4,12.5,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-23,paute,-2.6,-78.6,era5,1.2,12.6,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-24,paute,-2.6,-78.6,era5,0.9,13.4,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
2024-01-25,paute,-2.6,-78.6,era5,1.3,13.5,,open_meteo:era5,2026-09-22T08:49:50Z,open_meteo/2024/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2024-01-01:2024-12-31
