date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2006-01-01,paute,-2.6,-78.6,era5,16.2,12.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-02,paute,-2.6,-78.6,era5,3.2,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-03,paute,-2.6,-78.6,era5,4.7,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-04,paute,-2.6,-78.6,era5,12.1,12,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-05,paute,-2.6,-78.6,era5,8.3,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-06,paute,-2.6,-78.6,era5,8.2,11.4,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-07,paute,-2.6,-78.6,era5,13.2,11.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-08,paute,-2.6,-78.6,era5,9.5,12.1,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-09,paute,-2.6,-78.6,era5,2.4,11.6,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-10,paute,-2.6,-78.6,era5,5.8,11.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-11,paute,-2.6,-78.6,era5,11.3,12.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-12,paute,-2.6,-78.6,era5,4.5,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-13,paute,-2.6,-78.6,era5,2.8,11.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-14,paute,-2.6,-78.6,era5,1.7,12.1,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-15,paute,-2.6,-78.6,era5,18.8,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-16,paute,-2.6,-78.6,era5,14.8,12.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-17,paute,-2.6,-78.6,era5,1.8,12.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-18,paute,-2.6,-78.6,era5,4.7,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-19,paute,-2.6,-78.6,era5,8,12,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-20,paute,-2.6,-78.6,era5,22.1,12.5,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-21,paute,-2.6,-78.6,era5,15.2,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-22,paute,-2.6,-78.6,era5,0.8,11.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-23,paute,-2.6,-78.6,era5,4.4,11.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-24,paute,-2.6,-78.6,era5,4,12,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-25,paute,-2.6,-78.6,era5,2.9,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-26,paute,-2.6,-78.6,era5,1.5,11.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-27,paute,-2.6,-78.6,era5,5.7,11.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-28,paute,-2.6,-78.6,era5,6.6,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-29,paute,-2.6,-78.6,era5,0,12.1,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-30,paute,-2.6,-78.6,era5,1.4,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-01-31,paute,-2.6,-78.6,era5,4.6,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-01,paute,-2.6,-78.6,era5,1.8,13.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-02,paute,-2.6,-78.6,era5,3.7,12.6,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-03,paute,-2.6,-78.6,era5,2.7,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-04,paute,-2.6,-78.6,era5,8.4,12.8,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-05,paute,-2.6,-78.6,era5,19.2,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-06,paute,-2.6,-78.6,era5,12.3,12.6,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-07,paute,-2.6,-78.6,era5,8.7,12.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-08,paute,-2.6,-78.6,era5,33.3,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-09,paute,-2.6,-78.6,era5,26.5,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-10,paute,-2.6,-78.6,era5,7.9,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-11,paute,-2.6,-78.6,era5,1.2,11.9,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-12,paute,-2.6,-78.6,era5,3.1,13.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-13,paute,-2.6,-78.6,era5,6.6,13.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-14,paute,-2.6,-78.6,era5,20.6,13,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-15,paute,-2.6,-78.6,era5,10.5,12.5,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-16,paute,-2.6,-78.6,era5,4.7,12.2,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-17,paute,-2.6,-78.6,era5,1.3,12.7,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-18,paute,-2.6,-78.6,era5,1.2,12.4,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-19,paute,-2.6,-78.6,era5,6.9,12,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-20,paute,-2.6,-78.6,era5,7,12,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-21,paute,-2.6,-78.6,era5,7,12.3,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
2006-02-22,paute,-2.6,-78.6,era5,3.6,12.1,,open_meteo:era5,2026-09-22T08:49:30Z,open_meteo/2006/01/era5.2006-01-01.ndjson#era5:paute:-2.6:-78.6:2006-01-01:2006-12-31
