date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2008-01-01,paute,-2.6,-78.6,era5,10,11.7,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-02,paute,-2.6,-78.6,era5,11.4,11.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-03,paute,-2.6,-78.6,era5,10.4,11.7,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-04,paute,-2.6,-78.6,era5,1.7,11.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-05,paute,-2.6,-78.6,era5,6.4,11.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-06,paute,-2.6,-78.6,era5,7.1,11.5,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-07,paute,-2.6,-78.6,era5,2.2,11.6,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-08,paute,-2.6,-78.6,era5,7.7,12.4,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-09,paute,-2.6,-78.6,era5,14.9,12.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-10,paute,-2.6,-78.6,era5,18.3,12.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-11,paute,-2.6,-78.6,era5,5.7,11.9,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-12,paute,-2.6,-78.6,era5,15.6,11,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-13,paute,-2.6,-78.6,era5,1.9,11.7,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-14,paute,-2.6,-78.6,era5,3.8,11.4,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-15,paute,-2.6,-78.6,era5,6.3,11.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-16,paute,-2.6,-78.6,era5,4.6,11.4,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-17,paute,-2.6,-78.6,era5,2.9,11.7,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-18,paute,-2.6,-78.6,era5,1.5,11.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-19,paute,-2.6,-78.6,era5,2.2,11.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-20,paute,-2.6,-78.6,era5,1.9,11.4,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-21,paute,-2.6,-78.6,era5,4.8,12,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-22,paute,-2.6,-78.6,era5,6.1,12,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-23,paute,-2.6,-78.6,era5,4,12.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-24,paute,-2.6,-78.6,era5,5.7,11.6,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-25,paute,-2.6,-78.6,era5,3.7,11.9,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-26,paute,-2.6,-78.6,era5,4.4,12.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-27,paute,-2.6,-78.6,era5,17.5,13.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-28,paute,-2.6,-78.6,era5,31,11.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-29,paute,-2.6,-78.6,era5,45,12.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-30,paute,-2.6,-78.6,era5,33.4,12.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-01-31,paute,-2.6,-78.6,era5,23.1,12.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-01,paute,-2.6,-78.6,era5,5,13.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-02,paute,-2.6,-78.6,era5,3.1,13,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-03,paute,-2.6,-78.6,era5,16.9,11.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-04,paute,-2.6,-78.6,era5,10.9,10.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-05,paute,-2.6,-78.6,era5,0,10.7,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-06,paute,-2.6,-78.6,era5,0.4,11.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-07,paute,-2.6,-78.6,era5,1.8,11.9,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-08,paute,-2.6,-78.6,era5,0.4,11.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-09,paute,-2.6,-78.6,era5,1.7,11.6,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-10,paute,-2.6,-78.6,era5,1.1,12,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-11,paute,-2.6,-78.6,era5,4.5,11.5,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-12,paute,-2.6,-78.6,era5,2.7,11.5,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-13,paute,-2.6,-78.6,era5,4,11.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-14,paute,-2.6,-78.6,era5,5.9,11.8,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-15,paute,-2.6,-78.6,era5,6.9,12.3,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-16,paute,-2.6,-78.6,era5,13.2,12.1,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-17,paute,-2.6,-78.6,era5,14.2,12.2,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-18,paute,-2.6,-78.6,era5,19,11.4,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
2008-02-19,paute,-2.6,-78.6,era5,22.4,12,,open_meteo:era5,2026-09-22T08:49:32Z,open_meteo/2008/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2008-01-01:2008-12-31
