date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2025-01-01,paute,-2.6,-78.6,era5,22.8,12.4,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-02,paute,-2.6,-78.6,era5,19.9,11.9,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-03,paute,-2.6,-78.6,era5,16.7,11.8,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-04,paute,-2.6,-78.6,era5,10.8,12.3,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-05,paute,-2.6,-78.6,era5,3.6,12.8,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-06,paute,-2.6,-78.6,era5,3.6,13,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-07,paute,-2.6,-78.6,era5,9.3,13,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-08,paute,-2.6,-78.6,era5,20.6,13.2,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-09,paute,-2.6,-78.6,era5,20.2,13.1,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
2025-01-10,paute,-2.6,-78.6,era5,11.7,12.8,,open_meteo:era5,2026-09-22T08:49:52Z,open_meteo/2025/01/era5.2025-01-01.ndjson#era5:paute:-2.6:-78.6:2025-01-01:2025-12-31
