date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2010-01-01,coca_ccs,-0.3034,-77.9266,era5,0.2,9.5,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-01,daule_marcel_laniado,-0.544,-79.6412,era5,0,26.2,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-01,guayllabamba_manduriacu,-0.0475,-78.4355,era5,8.5,13.1,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-01,jubones_msf,-3.3653,-79.2546,era5,2.2,16.4,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-01,pastaza_agoyan,-1.4018,-78.6128,era5,1.9,12.6,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-01,paute,-2.6,-78.6,era5,4.2,12.6,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-01,paute_mazar,-2.8819,-78.9173,era5,0,15.3,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-01,zamora_delsitanisagua,-3.8792,-79.1596,era5,0.3,19.1,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-02,coca_ccs,-0.3034,-77.9266,era5,0,8.8,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-02,daule_marcel_laniado,-0.544,-79.6412,era5,0.2,25.9,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-02,guayllabamba_manduriacu,-0.0475,-78.4355,era5,5.6,13,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-02,jubones_msf,-3.3653,-79.2546,era5,1.3,16.1,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-02,pastaza_agoyan,-1.4018,-78.6128,era5,1.9,11.9,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-02,paute,-2.6,-78.6,era5,2.6,12,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-02,paute_mazar,-2.8819,-78.9173,era5,2.3,15,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-02,zamora_delsitanisagua,-3.8792,-79.1596,era5,0.5,19.1,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-03,coca_ccs,-0.3034,-77.9266,era5,0,8.3,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-03,daule_marcel_laniado,-0.544,-79.6412,era5,1.1,25.1,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-03,guayllabamba_manduriacu,-0.0475,-78.4355,era5,4,13,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-03,jubones_msf,-3.3653,-79.2546,era5,0,17.2,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-03,pastaza_agoyan,-1.4018,-78.6128,era5,0.3,11.6,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-03,paute,-2.6,-78.6,era5,0.3,12.1,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-03,paute_mazar,-2.8819,-78.9173,era5,0,14.6,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-03,zamora_delsitanisagua,-3.8792,-79.1596,era5,0,20,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-04,coca_ccs,-0.3034,-77.9266,era5,0,8.5,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-04,daule_marcel_laniado,-0.544,-79.6412,era5,3.7,26,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-04,guayllabamba_manduriacu,-0.0475,-78.4355,era5,2.5,13.2,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-04,jubones_msf,-3.3653,-79.2546,era5,0,16.8,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-04,pastaza_agoyan,-1.4018,-78.6128,era5,0.8,11.4,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-04,paute,-2.6,-78.6,era5,0,12.2,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-04,paute_mazar,-2.8819,-78.9173,era5,0,14.3,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-04,zamora_delsitanisagua,-3.8792,-79.1596,era5,0,20.2,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-05,coca_ccs,-0.3034,-77.9266,era5,0.2,8.1,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-05,daule_marcel_laniado,-0.544,-79.6412,era5,1.7,24.9,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-05,guayllabamba_manduriacu,-0.0475,-78.4355,era5,10.9,11.8,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-05,jubones_msf,-3.3653,-79.2546,era5,1,14.5,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-05,pastaza_agoyan,-1.4018,-78.6128,era5,3.3,10.6,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-05,paute,-2.6,-78.6,era5,1.2,10.8,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-05,paute_mazar,-2.8819,-78.9173,era5,1.2,12.9,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-05,zamora_delsitanisagua,-3.8792,-79.1596,era5,0,18.3,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-06,coca_ccs,-0.3034,-77.9266,era5,1.4,9.5,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-06,daule_marcel_laniado,-0.544,-79.6412,era5,7.9,25.4,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-06,guayllabamba_manduriacu,-0.0475,-78.4355,era5,8.4,12.3,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-06,jubones_msf,-3.3653,-79.2546,era5,1,16.1,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-06,pastaza_agoyan,-1.4018,-78.6128,era5,4.9,11.5,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-06,paute,-2.6,-78.6,era5,3.9,12.2,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-06,paute_mazar,-2.8819,-78.9173,era5,1.6,14.8,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-06,zamora_delsitanisagua,-3.8792,-79.1596,era5,1.4,19.7,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
2010-01-07,coca_ccs,-0.3034,-77.9266,era5,3,9.1,,open_meteo:era5,2026-09-24T13:59:27Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:coca_ccs:-0.3034:-77.9266:2010-01-01:2010-12-31
2010-01-07,daule_marcel_laniado,-0.544,-79.6412,era5,13.4,24.3,,open_meteo:era5,2026-09-24T14:01:31Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:daule_marcel_laniado:-0.544:-79.6412:2010-01-01:2010-12-31
2010-01-07,guayllabamba_manduriacu,-0.0475,-78.4355,era5,3.4,13.1,,open_meteo:era5,2026-09-24T14:00:50Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:guayllabamba_manduriacu:-0.0475:-78.4355:2010-01-01:2010-12-31
2010-01-07,jubones_msf,-3.3653,-79.2546,era5,0,16.5,,open_meteo:era5,2026-09-24T14:02:13Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:jubones_msf:-3.3653:-79.2546:2010-01-01:2010-12-31
2010-01-07,pastaza_agoyan,-1.4018,-78.6128,era5,9.3,11.6,,open_meteo:era5,2026-09-24T14:00:08Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:pastaza_agoyan:-1.4018:-78.6128:2010-01-01:2010-12-31
2010-01-07,paute,-2.6,-78.6,era5,0.8,12,,open_meteo:era5,2026-09-22T08:49:34Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute:-2.6:-78.6:2010-01-01:2010-12-31
2010-01-07,paute_mazar,-2.8819,-78.9173,era5,0.3,14.4,,open_meteo:era5,2026-09-24T13:58:46Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:paute_mazar:-2.8819:-78.9173:2010-01-01:2010-12-31
2010-01-07,zamora_delsitanisagua,-3.8792,-79.1596,era5,0.6,20.1,,open_meteo:era5,2026-09-24T14:02:54Z,open_meteo/2010/01/era5.2010-01-01.ndjson#era5:zamora_delsitanisagua:-3.8792:-79.1596:2010-01-01:2010-12-31
