date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
1999-01-01,paute,-2.6,-78.6,era5,2.2,12,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-02,paute,-2.6,-78.6,era5,3.7,12,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-03,paute,-2.6,-78.6,era5,3.4,11.7,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-04,paute,-2.6,-78.6,era5,10.2,12.1,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-05,paute,-2.6,-78.6,era5,10.7,12,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-06,paute,-2.6,-78.6,era5,16.8,10.9,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-07,paute,-2.6,-78.6,era5,25.3,10.5,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-08,paute,-2.6,-78.6,era5,8.7,11.2,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-09,paute,-2.6,-78.6,era5,7.6,11.5,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-10,paute,-2.6,-78.6,era5,20.5,11.4,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-11,paute,-2.6,-78.6,era5,5.7,11.2,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-12,paute,-2.6,-78.6,era5,16.2,11.3,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-13,paute,-2.6,-78.6,era5,13.1,11.1,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-14,paute,-2.6,-78.6,era5,17.6,10.5,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-15,paute,-2.6,-78.6,era5,18.1,10.6,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-16,paute,-2.6,-78.6,era5,10.3,9.8,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-17,paute,-2.6,-78.6,era5,11.8,10.9,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-18,paute,-2.6,-78.6,era5,11.4,10.3,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-19,paute,-2.6,-78.6,era5,6,10.3,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-20,paute,-2.6,-78.6,era5,5,10.5,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-21,paute,-2.6,-78.6,era5,0.6,10.5,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
1999-01-22,paute,-2.6,-78.6,era5,4.6,10.2,,open_meteo:era5,2026-09-22T08:49:22Z,open_meteo/1999/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:1999-01-01:1999-12-31
