date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2001-01-01,paute,-2.6,-78.6,era5,1.3,10.5,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-02,paute,-2.6,-78.6,era5,1.7,10.4,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-03,paute,-2.6,-78.6,era5,1.2,10.4,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-04,paute,-2.6,-78.6,era5,9.8,11.4,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-05,paute,-2.6,-78.6,era5,11.1,11.2,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-06,paute,-2.6,-78.6,era5,8.4,11.4,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-07,paute,-2.6,-78.6,era5,1.7,11.6,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-08,paute,-2.6,-78.6,era5,3.7,11.6,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-09,paute,-2.6,-78.6,era5,5.5,11.9,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
2001-01-10,paute,-2.6,-78.6,era5,14.8,11.9,,open_meteo:era5,2026-09-22T08:49:24Z,open_meteo/2001/01/era5.ndjson.gz#era5:paute:-2.6:-78.6:2001-01-01:2001-12-31
