date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2016-01-01,paute,-2.6,-78.6,era5,4.9,13.2,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-02,paute,-2.6,-78.6,era5,9.1,13,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-03,paute,-2.6,-78.6,era5,8.9,12.6,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-04,paute,-2.6,-78.6,era5,15,13.4,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-05,paute,-2.6,-78.6,era5,16.6,13.5,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-06,paute,-2.6,-78.6,era5,24.4,13.6,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-07,paute,-2.6,-78.6,era5,14.2,13.7,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-08,paute,-2.6,-78.6,era5,18.2,13.7,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-09,paute,-2.6,-78.6,era5,12.6,13.6,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
2016-01-10,paute,-2.6,-78.6,era5,31.7,14.6,,open_meteo:era5,2026-09-22T08:49:41Z,open_meteo/2016/01/era5.2016-01-01.ndjson#era5:paute:-2.6:-78.6:2016-01-01:2016-12-31
