date,basin,latitude,longitude,kind,precip_mm,temp_mean_c,issued_at,source,fetched_at,raw_ref
2018-01-01,paute,-2.6,-78.6,era5,19.4,11.3,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-02,paute,-2.6,-78.6,era5,10.2,12.7,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-03,paute,-2.6,-78.6,era5,22.4,12.5,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-04,paute,-2.6,-78.6,era5,21.5,12.3,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-05,paute,-2.6,-78.6,era5,12.1,12.1,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-06,paute,-2.6,-78.6,era5,11.7,12,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-07,paute,-2.6,-78.6,era5,13.8,12.3,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-08,paute,-2.6,-78.6,era5,19.3,12.2,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-09,paute,-2.6,-78.6,era5,18.3,11,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-10,paute,-2.6,-78.6,era5,23.1,11.5,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
2018-01-11,paute,-2.6,-78.6,era5,24.8,11.2,,open_meteo:era5,2026-09-22T08:49:44Z,open_meteo/2018/01/era5.2018-01-01.ndjson#era5:paute:-2.6:-78.6:2018-01-01:2018-12-31
