date,site,variable,value,source,mrid,fetched_at,raw_ref
2020-01-01,agoyan,caudal_m3s,158,ords:pointValues,140537,2026-09-22T08:42:06Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2020-01-01
2020-01-01,agoyan,cota_masl,1650.81,ords:pointValues,140031,2026-09-22T08:39:14Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140031:2020-01-01
2020-01-01,agoyan,produccion_mwh,2430.81,ords:agoEnerDia,,2026-09-22T03:09:08Z,celec_ords/2020/01/agoEnerDia.ndjson.gz#agoEnerDia:2020-01-01
2020-01-01,amaluza,caudal_m3s,183,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,amaluza,cota_masl,1988.89,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,coca_codo_sinclair,caudal_m3s,293,ords:pointValues,100037,2026-09-22T08:36:12Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100037:2020-01-01
2020-01-01,coca_codo_sinclair,cota_masl,1227.9,ords:pointValues,100540,2026-09-22T08:33:11Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100540:2020-01-01
2020-01-01,coca_codo_sinclair,produccion_mwh,12767.282,ords:ccsEnerDia,,2026-09-22T06:09:08Z,celec_ords/2020/01/ccsEnerDia.ndjson.gz#ccsEnerDia:2020-01-01
2020-01-01,delsitanisagua,caudal_m3s,76,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,delsitanisagua,cota_masl,1490.96,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,manduriacu,caudal_m3s,290.154508,ords:pointValues,110537,2026-09-22T08:47:42Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110537:2020-01-01
2020-01-01,manduriacu,cota_masl,492.9,ords:pointValues,110031,2026-09-22T08:45:00Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110031:2020-01-01
2020-01-01,manduriacu,produccion_mwh,1550.6,ords:manEnerDia,,2026-09-22T04:21:14Z,celec_ords/2020/01/manEnerDia.ndjson.gz#manEnerDia:2020-01-01
2020-01-01,mazar,caudal_m3s,232.562481,ords:pointValues,30538,2026-09-22T12:17:20Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2020-01-01
2020-01-01,mazar,caudal_m3s,233,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,mazar,cota_masl,2153.98,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,mazar,produccion_mwh,0,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-01,minas_san_francisco,caudal_m3s,207,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,minas_san_francisco,cota_masl,792.73,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-01,minas_san_francisco,produccion_mwh,2548.41,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-01,molino,produccion_mwh,11185.677592,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-01,paute_cuenca,caudal_cuenca_m3s,122.705466,ords:csrCaudCuenAniosAvg,,2026-09-23T02:32:10Z,celec_ords/2027/01/csrCaudCuenAniosAvg.ndjson.gz#csrCaudCuenAniosAvg:2010-01-01:2027-01-01
2020-01-01,sopladora,produccion_mwh,5055.556809,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-02,agoyan,caudal_m3s,160,ords:pointValues,140537,2026-09-22T08:42:06Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2020-01-01
2020-01-02,agoyan,cota_masl,1650.58,ords:pointValues,140031,2026-09-22T08:39:14Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140031:2020-01-01
2020-01-02,agoyan,produccion_mwh,2928.59,ords:agoEnerDia,,2026-09-22T03:09:09Z,celec_ords/2020/01/agoEnerDia.ndjson.gz#agoEnerDia:2020-01-02
2020-01-02,amaluza,caudal_m3s,131,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,amaluza,cota_masl,1990.78,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,coca_codo_sinclair,caudal_m3s,323,ords:pointValues,100037,2026-09-22T08:36:12Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100037:2020-01-01
2020-01-02,coca_codo_sinclair,cota_masl,1228.7,ords:pointValues,100540,2026-09-22T08:33:11Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100540:2020-01-01
2020-01-02,coca_codo_sinclair,produccion_mwh,16063.878,ords:ccsEnerDia,,2026-09-22T06:09:09Z,celec_ords/2020/01/ccsEnerDia.ndjson.gz#ccsEnerDia:2020-01-02
2020-01-02,delsitanisagua,caudal_m3s,61,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,delsitanisagua,cota_masl,1491.05,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,manduriacu,caudal_m3s,361.940808,ords:pointValues,110537,2026-09-22T08:47:42Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110537:2020-01-01
2020-01-02,manduriacu,cota_masl,492.8,ords:pointValues,110031,2026-09-22T08:45:00Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110031:2020-01-01
2020-01-02,manduriacu,produccion_mwh,1558.4,ords:manEnerDia,,2026-09-22T04:21:15Z,celec_ords/2020/01/manEnerDia.ndjson.gz#manEnerDia:2020-01-02
2020-01-02,mazar,caudal_m3s,111,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,mazar,caudal_m3s,111.143802,ords:pointValues,30538,2026-09-22T12:17:20Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2020-01-01
2020-01-02,mazar,cota_masl,2153.56,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,mazar,produccion_mwh,2015.251449,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-02,minas_san_francisco,caudal_m3s,125,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,minas_san_francisco,cota_masl,792.83,ords:repDiaHid12m,,2026-09-22T01:28:20Z,celec_ords/2020/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2020-09-20
2020-01-02,minas_san_francisco,produccion_mwh,4716.618,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-02,molino,produccion_mwh,14089.611951,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-02,sopladora,produccion_mwh,6013.98741,ords:repDiaEner12m,,2026-09-22T01:28:42Z,celec_ords/2020/04/repDiaEner12m.ndjson.gz#repDiaEner12m:2020-04-10
2020-01-03,agoyan,caudal_m3s,165,ords:pointValues,140537,2026-09-22T08:42:06Z,celec_ords/2020/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2020-01-01
