date,site,variable,value,source,mrid,fetched_at,raw_ref
2025-01-01,agoyan,caudal_m3s,75,ords:pointValues,140537,2026-09-22T08:40:50Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2025-01-01
2025-01-01,agoyan,cota_masl,1637,ords:pointValues,140031,2026-09-22T08:37:57Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140031:2025-01-01
2025-01-01,agoyan,produccion_mwh,0,ords:agoEnerDia,,2026-09-22T03:43:50Z,celec_ords/2025/01/agoEnerDia.ndjson.gz#agoEnerDia:2025-01-01
2025-01-01,alazan,produccion_mwh,133.177512,ords:repDiaEner12m,,2026-09-22T01:28:56Z,celec_ords/2025/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2025-03-15
2025-01-01,amaluza,caudal_m3s,38,ords:repDiaHid12m,,2026-09-22T01:28:27Z,celec_ords/2025/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2025-09-20
2025-01-01,amaluza,cota_masl,1988.43,ords:repDiaHid12m,,2026-09-22T01:28:27Z,celec_ords/2025/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2025-09-20
2025-01-01,coca_codo_sinclair,caudal_m3s,188,ords:pointValues,100037,2026-09-22T08:34:52Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100037:2025-01-01
2025-01-01,coca_codo_sinclair,cota_masl,1225.8,ords:pointValues,100540,2026-09-22T08:31:54Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100540:2025-01-01
2025-01-01,coca_codo_sinclair,produccion_mwh,20486.116,ords:ccsEnerDia,,2026-09-22T06:45:30Z,celec_ords/2025/01/ccsEnerDia.ndjson.gz#ccsEnerDia:2025-01-01
2025-01-01,delsitanisagua,caudal_m3s,14,ords:repDiaHid12m,,2026-09-22T01:28:27Z,celec_ords/2025/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2025-09-20
2025-01-01,delsitanisagua,cota_masl,1489.14,ords:repDiaHid12m,,2026-09-22T01:28:27Z,celec_ords/2025/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2025-09-20
2025-01-01,delsitanisagua,produccion_mwh,2604.34,ords:repDiaEner12m,,2026-09-22T01:28:56Z,celec_ords/2025/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2025-03-15
2025-01-01,manduriacu,caudal_m3s,385.636276,ords:pointValues,110537,2026-09-22T08:46:22Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110537:2025-01-01
2025-01-01,manduriacu,cota_masl,492.8,ords:pointValues,110031,2026-09-22T08:43:43Z,celec_ords/2025/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110031:2025-01-01
2025-01-01,manduriacu,produccion_mwh,778.8,ords:manEnerDia,,2026-09-22T07:22:45Z,celec_ords/2025/01/manEnerDia.ndjson.gz#manEnerDia:2025-01-01
