date,site,variable,value,source,mrid,fetched_at,raw_ref
2014-09-10,mazar,caudal_m3s,24.091377,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-11,mazar,caudal_m3s,26.742668,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-12,mazar,caudal_m3s,49.086222,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-13,mazar,caudal_m3s,49.518966,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-14,mazar,caudal_m3s,40.902421,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-15,mazar,caudal_m3s,264.802973,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-16,mazar,caudal_m3s,69.56844,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-17,mazar,caudal_m3s,24.251108,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-18,mazar,caudal_m3s,32.093686,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-19,mazar,caudal_m3s,35.114393,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-20,amaluza,caudal_m3s,69,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-20,amaluza,cota_masl,1981.3,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-20,mazar,caudal_m3s,28,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-20,mazar,caudal_m3s,28.437268,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-20,mazar,cota_masl,2149.16,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-21,amaluza,caudal_m3s,55,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-21,amaluza,cota_masl,1981.46,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-21,mazar,caudal_m3s,22,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-21,mazar,caudal_m3s,22.31325,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-21,mazar,cota_masl,2149.2,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-22,amaluza,caudal_m3s,86,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-22,amaluza,cota_masl,1981.29,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-22,mazar,caudal_m3s,27,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-22,mazar,caudal_m3s,27.295366,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-22,mazar,cota_masl,2149.17,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-23,amaluza,caudal_m3s,98,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-23,amaluza,cota_masl,1981.83,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-23,mazar,caudal_m3s,43,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-23,mazar,caudal_m3s,43.484869,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-23,mazar,cota_masl,2149.32,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-24,amaluza,caudal_m3s,83,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-24,amaluza,cota_masl,1981.64,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-24,mazar,caudal_m3s,58,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-24,mazar,caudal_m3s,58.204255,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
2014-09-24,mazar,cota_masl,2149.48,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-25,amaluza,caudal_m3s,72,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-25,amaluza,cota_masl,1981.72,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2015-09-20
2014-09-25,mazar,caudal_m3s,28.50022,ords:pointValues,30538,2026-09-22T13:54:02Z,celec_ords/2014/09/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2014-09-01
