date,site,variable,value,source,mrid,fetched_at,raw_ref
2013-01-01,mazar,caudal_m3s,30.329,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-01,paute_cuenca,caudal_cuenca_m3s,107.06205,ords:csrCaudCuenAniosAvg,,2026-09-24T20:11:38Z,celec_ords/2027/01/csrCaudCuenAniosAvg.2027-01-01.ndjson#csrCaudCuenAniosAvg:2010-01-01:2027-01-01
2013-01-02,mazar,caudal_m3s,71.824,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-03,mazar,caudal_m3s,154.035,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-04,mazar,caudal_m3s,287.971,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-05,mazar,caudal_m3s,152.186,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-06,mazar,caudal_m3s,91.311,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-07,mazar,caudal_m3s,76.846,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-08,mazar,caudal_m3s,39.815,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-09,mazar,caudal_m3s,117.076,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-10,mazar,caudal_m3s,120.756,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-11,mazar,caudal_m3s,90.064,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-12,mazar,caudal_m3s,49.043,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-13,mazar,caudal_m3s,51.254,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-14,mazar,caudal_m3s,48.903,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-15,mazar,caudal_m3s,34.618,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-16,mazar,caudal_m3s,24.005,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-17,mazar,caudal_m3s,39.23,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-18,mazar,caudal_m3s,28.226,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-19,mazar,caudal_m3s,22.827,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-20,mazar,caudal_m3s,30.291,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-21,mazar,caudal_m3s,17.077,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-22,mazar,caudal_m3s,14.877,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-23,mazar,caudal_m3s,32.757,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-24,mazar,caudal_m3s,54.77,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-25,mazar,caudal_m3s,32.882,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-26,mazar,caudal_m3s,32.77,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-27,mazar,caudal_m3s,33.889,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-28,mazar,caudal_m3s,85.415,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-29,mazar,caudal_m3s,49.942,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-30,mazar,caudal_m3s,32.196,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-01-31,mazar,caudal_m3s,34.313,ords:pointValues,30538,2026-09-22T13:54:26Z,celec_ords/2013/01/pointValuesMesH24.2013-01-01.ndjson#pointValuesMesH24:30538:2013-01-01
2013-02-01,mazar,caudal_m3s,19.779,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-02,mazar,caudal_m3s,26.379,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-03,mazar,caudal_m3s,27.141,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-04,mazar,caudal_m3s,74.862,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-05,mazar,caudal_m3s,71.694,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-06,mazar,caudal_m3s,48.255,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-07,mazar,caudal_m3s,44.999,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
2013-02-08,mazar,caudal_m3s,118.59,ords:pointValues,30538,2026-09-22T13:54:25Z,celec_ords/2013/02/pointValuesMesH24.2013-02-01.ndjson#pointValuesMesH24:30538:2013-02-01
