date,site,variable,value,source,mrid,fetched_at,raw_ref
2010-01-01,paute_cuenca,caudal_cuenca_m3s,93.170028,ords:csrCaudCuenAniosAvg,,2026-09-23T02:32:10Z,celec_ords/2027/01/csrCaudCuenAniosAvg.ndjson.gz#csrCaudCuenAniosAvg:2010-01-01:2027-01-01
2010-02-10,mazar,caudal_m3s,73.2,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-11,mazar,caudal_m3s,63,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-12,mazar,caudal_m3s,58.733,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-13,mazar,caudal_m3s,70.133,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-14,mazar,caudal_m3s,59.8,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-15,mazar,caudal_m3s,42.433,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-16,mazar,caudal_m3s,45.767,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-17,mazar,caudal_m3s,59.6,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-18,mazar,caudal_m3s,54.367,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-19,mazar,caudal_m3s,134.033,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-20,mazar,caudal_m3s,126.3,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-21,mazar,caudal_m3s,50.167,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-22,mazar,caudal_m3s,97.567,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-23,mazar,caudal_m3s,85.133,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-24,mazar,caudal_m3s,74.8,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-25,mazar,caudal_m3s,76.133,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-26,mazar,caudal_m3s,67.033,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-27,mazar,caudal_m3s,84.5,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-02-28,mazar,caudal_m3s,57.533,ords:pointValues,30538,2026-09-22T13:55:07Z,celec_ords/2010/02/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-02-01
2010-03-01,mazar,caudal_m3s,56.8,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-02,mazar,caudal_m3s,54.867,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-03,mazar,caudal_m3s,48.333,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-04,mazar,caudal_m3s,33.4,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-05,mazar,caudal_m3s,33.367,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-06,mazar,caudal_m3s,31.233,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-07,mazar,caudal_m3s,33.3,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
2010-03-08,mazar,caudal_m3s,30.3,ords:pointValues,30538,2026-09-22T13:55:06Z,celec_ords/2010/03/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2010-03-01
