date,site,variable,value,source,mrid,fetched_at,raw_ref
2024-01-01,agoyan,caudal_m3s,120,ords:pointValues,140537,2026-09-22T08:41:06Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2024-01-01
2024-01-01,agoyan,cota_masl,1650.87,ords:pointValues,140031,2026-09-22T08:38:13Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140031:2024-01-01
2024-01-01,agoyan,produccion_mwh,3627.98057,ords:agoEnerDia,,2026-09-22T03:36:53Z,celec_ords/2024/01/agoEnerDia.ndjson.gz#agoEnerDia:2024-01-01
2024-01-01,amaluza,caudal_m3s,43,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,amaluza,cota_masl,1984.22,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,coca_codo_sinclair,caudal_m3s,208,ords:pointValues,100037,2026-09-22T08:35:07Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100037:2024-01-01
2024-01-01,coca_codo_sinclair,cota_masl,1223,ords:pointValues,100540,2026-09-22T08:32:10Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:100540:2024-01-01
2024-01-01,coca_codo_sinclair,produccion_mwh,19987.782,ords:ccsEnerDia,,2026-09-22T06:38:12Z,celec_ords/2024/01/ccsEnerDia.ndjson.gz#ccsEnerDia:2024-01-01
2024-01-01,delsitanisagua,caudal_m3s,56,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,delsitanisagua,cota_masl,1490.8,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,manduriacu,caudal_m3s,403.061072,ords:pointValues,110537,2026-09-22T08:46:39Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110537:2024-01-01
2024-01-01,manduriacu,cota_masl,492.8,ords:pointValues,110031,2026-09-22T08:43:58Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:110031:2024-01-01
2024-01-01,manduriacu,produccion_mwh,1519.15,ords:manEnerDia,,2026-09-22T07:15:28Z,celec_ords/2024/01/manEnerDia.ndjson.gz#manEnerDia:2024-01-01
2024-01-01,mazar,caudal_m3s,179.832867,ords:pointValues,30538,2026-09-22T12:16:23Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:30538:2024-01-01
2024-01-01,mazar,caudal_m3s,180,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,mazar,cota_masl,2143.26,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,mazar,produccion_mwh,0,ords:repDiaEner12m,,2026-09-22T01:28:54Z,celec_ords/2024/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2024-03-20
2024-01-01,minas_san_francisco,caudal_m3s,76,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,minas_san_francisco,cota_masl,790.54,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-01,minas_san_francisco,produccion_mwh,6384.25,ords:repDiaEner12m,,2026-09-22T01:28:54Z,celec_ords/2024/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2024-03-20
2024-01-01,molino,produccion_mwh,4591.505644,ords:repDiaEner12m,,2026-09-22T01:28:54Z,celec_ords/2024/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2024-03-20
2024-01-01,paute_cuenca,caudal_cuenca_m3s,74.567854,ords:csrCaudCuenAniosAvg,,2026-09-23T02:19:57Z,celec_ords/2027/01/csrCaudCuenAniosAvg.ndjson.gz#csrCaudCuenAniosAvg:2010-01-01:2027-01-01
2024-01-01,sopladora,produccion_mwh,2699.851986,ords:repDiaEner12m,,2026-09-22T01:28:54Z,celec_ords/2024/03/repDiaEner12m.ndjson.gz#repDiaEner12m:2024-03-20
2024-01-02,agoyan,caudal_m3s,100,ords:pointValues,140537,2026-09-22T08:41:06Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140537:2024-01-01
2024-01-02,agoyan,cota_masl,1646.97,ords:pointValues,140031,2026-09-22T08:38:13Z,celec_ords/2024/01/pointValuesMesH24.ndjson.gz#pointValuesMesH24:140031:2024-01-01
2024-01-02,agoyan,produccion_mwh,3627.386452,ords:agoEnerDia,,2026-09-22T03:36:54Z,celec_ords/2024/01/agoEnerDia.ndjson.gz#agoEnerDia:2024-01-02
2024-01-02,amaluza,caudal_m3s,20,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
2024-01-02,amaluza,cota_masl,1984.32,ords:repDiaHid12m,,2026-09-22T01:28:26Z,celec_ords/2024/09/repDiaHid12m.ndjson.gz#repDiaHid12m:2024-09-20
