date,site,variable,value,source,mrid,fetched_at,raw_ref
2015-01-05,amaluza,caudal_m3s,107,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-05,amaluza,cota_masl,1982.87,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-05,mazar,caudal_m3s,32,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-05,mazar,caudal_m3s,32.295876,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-05,mazar,cota_masl,2144.58,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-06,amaluza,caudal_m3s,113,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-06,amaluza,cota_masl,1982.88,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-06,mazar,caudal_m3s,40.957804,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-06,mazar,caudal_m3s,41,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-06,mazar,cota_masl,2144.15,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-07,amaluza,caudal_m3s,96,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-07,amaluza,cota_masl,1982.1,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-07,mazar,caudal_m3s,27,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-07,mazar,caudal_m3s,27.329032,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-07,mazar,cota_masl,2143.69,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-08,amaluza,caudal_m3s,95,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-08,amaluza,cota_masl,1981.25,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-08,mazar,caudal_m3s,26.869529,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-08,mazar,caudal_m3s,27,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-08,mazar,cota_masl,2143.41,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-09,amaluza,caudal_m3s,161,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-09,amaluza,cota_masl,1981.54,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-09,mazar,caudal_m3s,108,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-09,mazar,caudal_m3s,108.263501,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-09,mazar,cota_masl,2143.87,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-10,amaluza,caudal_m3s,108,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-10,amaluza,cota_masl,1980.09,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-10,mazar,caudal_m3s,127,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-10,mazar,caudal_m3s,127.021141,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-10,mazar,cota_masl,2145.39,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-11,amaluza,caudal_m3s,144,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-11,amaluza,cota_masl,1977.39,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-11,mazar,caudal_m3s,89.74445,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-11,mazar,caudal_m3s,90,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-11,mazar,cota_masl,2146.37,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-12,amaluza,caudal_m3s,165,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-12,amaluza,cota_masl,1976.07,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-12,mazar,caudal_m3s,78,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-12,mazar,caudal_m3s,78.024743,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-12,mazar,cota_masl,2146.31,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-13,amaluza,caudal_m3s,164,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-13,amaluza,cota_masl,1976.11,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-13,mazar,caudal_m3s,81.510837,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-13,mazar,caudal_m3s,82,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-13,mazar,cota_masl,2146,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-14,amaluza,caudal_m3s,159,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-14,amaluza,cota_masl,1977.22,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-14,mazar,caudal_m3s,34.67218,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-14,mazar,caudal_m3s,35,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-14,mazar,cota_masl,2145.18,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-15,amaluza,caudal_m3s,134,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-15,amaluza,cota_masl,1976.22,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-15,mazar,caudal_m3s,48.793963,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-15,mazar,caudal_m3s,49,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-15,mazar,cota_masl,2144.52,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-16,amaluza,caudal_m3s,126,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-16,amaluza,cota_masl,1974.69,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-16,mazar,caudal_m3s,16.541513,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-16,mazar,caudal_m3s,17,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-16,mazar,cota_masl,2144.01,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-17,amaluza,caudal_m3s,156,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-17,amaluza,cota_masl,1975.17,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-17,mazar,caudal_m3s,45,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-17,mazar,caudal_m3s,45.274093,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-17,mazar,cota_masl,2143.38,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-18,amaluza,caudal_m3s,169,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-18,amaluza,cota_masl,1977.42,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-18,mazar,caudal_m3s,22.692049,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-18,mazar,caudal_m3s,23,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-18,mazar,cota_masl,2143.1,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-19,amaluza,caudal_m3s,144,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-19,amaluza,cota_masl,1977.58,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-19,mazar,caudal_m3s,34,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-19,mazar,caudal_m3s,34.403151,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-19,mazar,cota_masl,2142.85,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-20,amaluza,caudal_m3s,105,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-20,amaluza,cota_masl,1976.15,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-20,mazar,caudal_m3s,53.593456,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-20,mazar,caudal_m3s,54,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-20,mazar,cota_masl,2142.93,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-21,amaluza,caudal_m3s,118,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-21,amaluza,cota_masl,1975.95,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-21,mazar,caudal_m3s,72.685254,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-21,mazar,caudal_m3s,73,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-21,mazar,cota_masl,2143.44,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-22,amaluza,caudal_m3s,158,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-22,amaluza,cota_masl,1975.88,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-22,mazar,caudal_m3s,125,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-22,mazar,caudal_m3s,125.440689,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-22,mazar,cota_masl,2144.23,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-23,amaluza,caudal_m3s,234,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-23,amaluza,cota_masl,1977.87,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-23,mazar,caudal_m3s,142.780053,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-23,mazar,caudal_m3s,143,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-23,mazar,cota_masl,2144.24,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-24,amaluza,caudal_m3s,164,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-24,amaluza,cota_masl,1976.6,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-24,mazar,caudal_m3s,110.67281,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-24,mazar,caudal_m3s,111,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-24,mazar,cota_masl,2144.75,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-25,amaluza,caudal_m3s,157,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-25,amaluza,cota_masl,1974.8,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-25,mazar,caudal_m3s,62.584173,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-25,mazar,caudal_m3s,63,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-25,mazar,cota_masl,2144.99,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-26,amaluza,caudal_m3s,164,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-26,amaluza,cota_masl,1976.04,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-26,mazar,caudal_m3s,36,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-26,mazar,caudal_m3s,36.45051,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-26,mazar,cota_masl,2144.27,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-27,amaluza,caudal_m3s,180,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-27,amaluza,cota_masl,1975.09,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-27,mazar,caudal_m3s,32,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-27,mazar,caudal_m3s,32.079034,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
2015-01-27,mazar,cota_masl,2143.77,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-28,amaluza,caudal_m3s,148,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-28,amaluza,cota_masl,1974.8,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-28,mazar,caudal_m3s,49,ords:repDiaHid12m,,2026-09-22T01:19:38Z,celec_ords/2015/09/repDiaHid12m.2015-09-20.ndjson#repDiaHid12m:2015-09-20
2015-01-28,mazar,caudal_m3s,49.033582,ords:pointValues,30538,2026-09-22T12:18:33Z,celec_ords/2015/01/pointValuesMesH24.2015-01-01.ndjson#pointValuesMesH24:30538:2015-01-01
